Yil,Bolge,Siddet,Enlem,Boylam
2015,AKDENIZ,4.3,35.9693,31.0288
2015,UGURLUPINAR-MUSTAFAKEMALPASA (BURSA) [  .93 km],4.2,40.0657,28.5903
2015,GOKAHMETLI-ANDIRIN (KAHRAMANMARAS) [  1.23 km],3.9,37.3995,36.3053
2015,AKDENIZ,3.5,36.5967,26.5458
2015,YARIKOY- (BURDUR) [North East  0.8 km],3.6,37.6305,30.0648
2015,TORELI-GEVAS (VAN) [North East  2.5 km],3.6,38.2965,42.8258
2015,TORELI-GEVAS (VAN) [North West  3.0 km],3.6,38.3067,42.792
2015,YANIKCAY-GEVAS (VAN) [  4.28 km],4.4,38.2423,42.853
2015,EDREMIT KORFEZI (EGE DENIZI),4.2,39.3983,26.3338
2015,KARSIYAKA-PUTURGE (MALATYA) [North West  3.6 km],3.5,38.2958,38.7777
2015,GIRIT ADASI ACIKLARI (AKDENIZ),3.7,35.0842,26.7005
2015,KARACOBANPINARI-TEPEBASI (ESKISEHIR) [  5.56 km],4.2,39.877,30.3947
2015,AKDENIZ,3.7,35.5643,27.2508
2015,CAMLI-MARMARIS (MUGLA) [South East  3.0 km],3.6,36.953,28.272
2015,ULUDERE-AHLAT (BITLIS) [South 5.8 km],3.5,38.7218,42.5488
2015,SILOPI (SIRNAK) [South East  1.4 km],3.8,37.2372,42.4783
2015,GIRIT ADASI (AKDENIZ),4.1,35.3262,26.1892
2015,YENIKOY-MENDERES (IZMIR) [  .73 km],4.1,38.2128,27.051
2015,DURMUSLAR-NURDAGI (GAZIANTEP) [  2.92 km],4.2,37.0822,36.8465
2015,YUKSEKOLUK-TOROSLAR (MERSIN) [South West  2.0 km],3.9,36.9725,34.402
2015,GOKCUKUR-KIRKAGAC (MANISA) [North 3.0 km],3.5,39.3163,27.868
2015,BOLUKKAYA-PUTURGE (MALATYA) [North West  3.6 km],3.8,38.3132,38.7915
2015,AKDENIZ,3.5,36.0217,31.7512
2014,EGE DENIZI,4.6,38.8912,26.2825
2014,--- (AKDENIZ),3.9,35.521,28.3918
2014,AKDENIZ,3.6,35.7493,30.3378
2014,SURIYE,4.1,36.901,42.3038
2014,EGE DENIZI,3.5,38.9062,26.2942
2014,BUYUKCAY-MERZIFON (AMASYA) [South East  2.2 km],3.5,40.7042,35.3028
2014,CELTIK-BIGA (CANAKKALE) [North West  1.2 km],3.8,40.1568,27.0867
2014,CELTIK-BIGA (CANAKKALE) [South West  1.5 km],4.3,40.1498,27.0835
2014,KARACAOREN- (MUGLA) [South East  9.0 km],3.5,37.1457,28.8002
2014,IRAK,3.7,36.8795,43.2917
2014,TEPEBASI (ESKISEHIR) [North East  5.7 km],3.8,39.8308,30.5203
2014,OVAKOY-SILOPI (SIRNAK) [South West  23.2 km],3.5,36.9317,42.3298
2014,EGE DENIZI,3.6,38.9012,26.2965
2014,MEZITLI (MERSIN) [North West  3.1 km],3.6,36.7643,34.5002
2014,EGE DENIZI,3.6,38.8852,26.2658
2014,SAROS KORFEZI (EGE DENIZI),3.5,40.492,26.4052
2014,EGE DENIZI,4.0,38.8937,26.2372
2014,EGE DENIZI,4.9,38.8912,26.2602
2014,EGE DENIZI,3.7,38.8947,26.28
2014,EGE DENIZI,5.1,38.8917,26.2603
2014,SAKIZ ADASI (EGE DENIZI),4.2,38.5947,26.1067
2014,AKDENIZ,4.0,35.9263,29.1992
2014,GIRIT ADASI (AKDENIZ),3.8,35.1047,26.6878
2014,ONIKI ADALAR (AKDENIZ),3.9,37.36,26.7732
2014,SUDOSEGI-SIMAV (KUTAHYA) [South East  2.1 km],3.9,39.348,29.0327
2014,SAKIZ ADASI (EGE DENIZI),3.7,38.6247,26.12
2014,YUKARIDOLAYLAR-SIMAV (KUTAHYA) [  2.32 km],3.5,39.3262,29.0363
2014,ASAGIDOLAYLAR-SIMAV (KUTAHYA) [South East  1.4 km],4.6,39.3465,29.0165
2014,SUDOSEGI-SIMAV (KUTAHYA) [South East  1.9 km],3.5,39.3497,29.0305
2014,GOKOVA KORFEZI (AKDENIZ),3.9,36.9257,27.736
2014,ASAGIDOLAYLAR-SIMAV (KUTAHYA) [South East  0.6 km],3.5,39.3503,29.009
2014,YUKARIDOLAYLAR-SIMAV (KUTAHYA) [North East  3.2 km],4.0,39.3357,29.0425
2014,AKDENIZ,3.6,35.2815,31.5562
2014,YENIKOY- (MUGLA) [South 3.4 km],3.8,37.1353,28.4073
2014,SENOVA-KOVANCILAR (ELAZIG) [South East  2.4 km],3.9,38.727,39.99
2014,KUSADASI KORFEZI (EGE DENIZI),3.7,38.0817,26.9938
2014,HACIHAMZALAR-BERGAMA (IZMIR) [North East  2.9 km],3.6,39.3183,27.052
2014,KARAMAN-KOVANCILAR (ELAZIG) [North West  1.9 km],3.5,38.7618,39.9927
2014,TURGUT-ULA (MUGLA) [South East  7.6 km],3.5,37.1217,28.759
2014,YILANLI-KOPRUKOY (ERZURUM) [South West  1.6 km],3.6,39.7928,41.7463
2014,KARACAOREN- (MUGLA) [South East  6.0 km],3.7,37.165,28.7695
2014,DERECIFTLIK-HONAZ (DENIZLI) [  2.02 km],3.5,37.8202,29.351
2014,ASAGIDOLAYLAR-SIMAV (KUTAHYA) [North East  0.9 km],3.8,39.3555,29.0127
2014,AKDENIZ,4.0,36.4198,28.8345
2014,ASAGIDOLAYLAR-SIMAV (KUTAHYA) [South East  1.2 km],3.8,39.349,29.0157
2014,IRAN,3.8,36.8535,44.8925
2014,AKDENIZ,3.9,35.9278,31.4777
2014,TURGUT-ULA (MUGLA) [South East  7.1 km],3.5,37.139,28.7665
2014,TURGUT-ULA (MUGLA) [South East  5.9 km],3.7,37.1523,28.7577
2014,TURGUT-ULA (MUGLA) [South East  6.6 km],3.8,37.1258,28.7488
2014,ILYAS- (AMASYA) [South East  1.1 km],3.6,40.5532,35.8295
2014,TURGUT-ULA (MUGLA) [South East  7.5 km],3.6,37.105,28.7318
2014,TURGUT-ULA (MUGLA) [East 3.2 km],3.7,37.163,28.7292
2014,TURGUT-ULA (MUGLA) [South East  5.0 km],4.1,37.1538,28.7477
2014,TURGUT-ULA (MUGLA) [South East  8.8 km],4.6,37.1278,28.7802
2014,AKDENIZ,3.5,36.0263,27.2923
2014,DOGANKAVAK-KELKIT (GUMUSHANE) [  2.2 km],3.5,40.0163,39.6358
2014,TURGUT-ULA (MUGLA) [South East  2.0 km],3.5,37.1587,28.7137
2014,ALINCIK-SIVRICE (ELAZIG) [North East  2.9 km],3.6,38.4725,39.2645
2014,VAN GOLU,3.5,38.6687,43.0297
2014,CITAK-GUROYMAK (BITLIS) [North West  2.5 km],3.9,38.7195,42.1272
2014,GUZELSU-AHLAT (BITLIS) [South West  4.1 km],4.3,38.744,42.1465
2014,OLUDENIZ ACIKLARI-MUGLA (AKDENIZ),3.5,36.4563,28.938
2014,ALIC-ILGAZ (CANKIRI) [North West  2.2 km],3.5,40.9888,33.4755
2014,TASOLUK-GEYVE (SAKARYA) [South West  2.7 km],3.8,40.4093,30.1218
2014,TASOLUK-GEYVE (SAKARYA) [South West  3.4 km],4.5,40.4065,30.1147
2014,DOGANKAVAK-KELKIT (GUMUSHANE) [East 2.4 km],3.9,39.9942,39.6635
2014,SASAL-MENDERES (IZMIR) [South 0.2 km],3.8,38.1798,27.1098
2014,AKDENIZ,4.0,35.8847,30.9668
2014,ESENLIK-PUTURGE (MALATYA) [South West  1.1 km],3.7,38.1637,38.6693
2014,AKDENIZ,3.9,35.9245,30.9548
2014,SURIYE,3.8,36.8742,42.2732
2014,AKDENIZ,3.9,35.8858,31.0223
2014,AKDENIZ,4.4,35.6268,26.5933
2014,AKDENIZ,3.7,35.8593,30.9547
2014,TULUM-TORBALI (IZMIR) [North East  3.8 km],3.7,38.1008,27.467
2014,SUDUGUNU- (BINGOL) [North East  1.9 km],3.8,39.0672,40.4435
2014,YENIKOY-MENDERES (IZMIR) [South East  1.7 km],3.9,38.2097,27.0618
2014,OTLAKBASI-MURADIYE (VAN) [South West  1.4 km],3.7,38.8318,43.6917
2014,GIRIT ADASI (AKDENIZ),4.5,35.1638,26.305
2014,DODURGA-FETHIYE (MUGLA) [South West  9.9 km],3.9,36.3392,29.1282
2014,AKDENIZ,4.0,36.0217,26.9962
2014,AKDENIZ,4.2,36.0148,26.99
2014,ARIKAYA-CAMELI (DENIZLI) [South East  2.1 km],4.0,36.9553,29.3712
2014,GIRIT ADASI ACIKLARI (AKDENIZ),4.1,35.0445,27.1902
2014,KAVACIK-DALAMAN (MUGLA) [South West  0.8 km],3.5,36.8473,28.9932
2014,AHLATLICESME-SIMAV (KUTAHYA) [North East  1.4 km],3.7,39.152,29.051
2014,DEMIRKAPI-SOLHAN (BINGOL) [South West  1.2 km],4.2,38.8398,40.9882
2014,MOLLAKASIM- (VAN) [South West  2.4 km],3.5,38.66,43.1732
2014,CIGERDEDE- (USAK) [North 1.7 km],3.6,38.7487,29.3727
2014,SURIYE,4.1,35.2535,35.6455
2014,FENER-BAFRA (SAMSUN) [North West  5.2 km],3.7,41.7442,35.8838
2014,SAHINLER-KEMALIYE (ERZINCAN) [South East  2.2 km],4.1,39.1615,38.735
2014,KUCUKOBA-DEMIRCI (MANISA) [South East  1.3 km],3.9,39.0107,28.753
2014,AKDENIZ,3.6,35.701,26.0688
2014,AKDENIZ,3.8,35.7927,30.1705
2014,ANTALYA KORFEZI (AKDENIZ),4.2,36.2435,30.9075
2014,AKDENIZ,3.5,35.7453,30.184
2014,AKDENIZ,3.6,35.559,27.7143
2014,ANTALYA KORFEZI (AKDENIZ),5.3,36.24,30.9068
2014,BUYUKDERE-HASANKEYF (BATMAN) [South East  0.8 km],3.8,37.6723,41.5505
2014,KAYADIBI- (BARTIN) [East 2.0 km],4.0,41.6437,32.5123
2014,GIRIT ADASI ACIKLARI (AKDENIZ),3.5,35.0627,26.5468
2014,ISKENDERUN KORFEZI (AKDENIZ),3.5,36.6083,35.928
2014,HALILELI- (CANAKKALE) [North 4.7 km],3.6,40.016,26.2745
2014,AKDENIZ,3.5,35.5412,27.7272
2014,ASAGIKARAOREN-SEYDISEHIR (KONYA) [South West  4.8 km],3.5,37.342,32.0375
2014,HAMIDIYE-NURDAGI (GAZIANTEP) [North East  1.9 km],3.7,37.113,36.8968
2014,SURIYE,4.7,35.8378,40.6023
2014,YAZIR-AGLASUN (BURDUR) [North East  3.6 km],4.8,37.685,30.61
2014,AKDENIZ,3.5,35.572,27.7087
2014,AKDENIZ,3.8,35.3675,31.613
2014,SISAM ADASI (EGE DENIZI),3.5,37.6663,26.5447
2014,AKDENIZ,3.5,35.4907,31.5535
2014,AKDENIZ,3.5,35.5343,27.6598
2014,AKDENIZ,4.2,35.5637,27.7058
2014,AKDENIZ,4.0,35.5858,27.7063
2014,AKDENIZ,3.6,35.9155,28.2165
2014,BODRUM (MUGLA) [South West  3.4 km],3.9,37.006,27.4157
2014,AKDENIZ,3.9,35.992,28.2348
2014,AKDENIZ,3.8,35.7837,27.4792
2014,GOKOVA KORFEZI (AKDENIZ),4.0,36.9727,27.677
2014,GOYNUK-KEMER (ANTALYA) [North 4.2 km],3.6,36.711,30.5488
2014,HANLI- (SIVAS) [North East  2.7 km],3.8,39.4825,36.681
2014,GURCISTAN,3.6,41.3993,44.0892
2014,TERMAL (YALOVA) [North West  0.8 km],3.8,40.6075,29.1652
2014,TERMAL (YALOVA) [West 1.3 km],3.6,40.6057,29.159
2014,BURMAHAN-MANAVGAT (ANTALYA) [South East  4.8 km],3.5,37.1418,31.2837
2014,AKDENIZ,3.5,35.8995,28.2287
2014,RAMAZANLAR-BIGA (CANAKKALE) [West 1.4 km],3.8,40.1787,26.8918
2014,AKDENIZ,3.5,35.23,27.165
2014,SURIYE,3.7,36.8938,42.004
2014,OTLUCA- (VAN) [South West  0.6 km],3.5,38.6863,43.3598
2014,FENER-BAFRA (SAMSUN) [North 6.7 km],4.1,41.7825,35.9308
2014,BOZBURUN ACIKLARI-MUGLA (AKDENIZ),3.9,36.6412,28.1988
2014,KARABAGLAR (IZMIR) [North East  0.8 km],3.7,38.3792,27.1413
2014,GURCISTAN,4.0,41.9587,42.0023
2014,ARISU- (VAN) [West 5.5 km],3.9,38.6305,43.1662
2014,YAGCILAR-URLA (IZMIR) [South West  4.1 km],3.7,38.249,26.6373
2014,AKKOC-DOSEMEALTI (ANTALYA) [East 3.9 km],3.5,37.1562,30.506
2014,KOCADERE-ECEABAT (CANAKKALE) [North West  7.3 km],3.9,40.258,26.2477
2014,TOKAT-HISARCIK (KUTAHYA) [South West  5.4 km],4.0,39.1767,29.0877
2014,ISKENDERUN KORFEZI (AKDENIZ),3.8,36.5533,35.901
2014,ONIKI ADALAR (AKDENIZ),3.7,36.4608,27.0873
2014,AKDENIZ,3.5,36.9723,26.5172
2014,FINIKE ACIKLARI-ANTALYA (AKDENIZ),3.9,36.0528,30.2058
2014,SAROS KORFEZI (EGE DENIZI),4.0,40.4298,26.2558
2014,GURSU-CAMELI (DENIZLI) [South East  5.3 km],3.5,36.8983,29.3487
2014,AZERBAYCAN,3.8,40.8232,44.5172
2014,KOMURYAKAN- (BITLIS) [South East  0.4 km],3.9,38.4305,41.9865
2014,BUNYANOSMANIYE-AKHISAR (MANISA) [North West  1.1 km],3.5,38.9675,27.6993
2014,KUS GOLU,4.3,40.2088,27.9333
2014,GIRIT ADASI (AKDENIZ),4.2,35.3247,26.3898
2014,ELVANCELEBI-MECITOZU (CORUM) [North West  1.8 km],3.5,40.5818,35.153
2014,GOLTARLA-ELMALI (ANTALYA) [North East  5.8 km],3.8,36.6052,29.9905
2014,AVCICAYIRI-OTLUKBELI (ERZINCAN) [South East  2.1 km],3.5,39.9618,39.8933
2014,KIBRIS-TUZLA,3.7,35.1433,33.9235
2014,AKDENIZ,4.0,35.1625,27.7317
2014,KARAAHMETLI- (MANISA) [South West  0.4 km],3.8,38.8613,27.1715
2014,KOYUNLU-INHISAR (BILECIK) [South East  2.5 km],3.6,40.0858,30.3853
2014,CUBUKLU- (TOKAT) [South East  2.7 km],3.6,40.0343,36.4408
2014,CUBUKLU- (TOKAT) [South 2.4 km],3.8,40.0342,36.4248
2014,--- (AKDENIZ),3.6,35.4255,28.8565
2014,GIRIT ADASI ACIKLARI (AKDENIZ),3.5,35.0312,26.6642
2014,AKDENIZ,4.2,36.3738,28.5825
2014,AKDENIZ,4.2,35.7772,32.0172
2014,--- (AKDENIZ),3.5,35.3492,28.8572
2014,GIRIT ADASI ACIKLARI (AKDENIZ),3.6,35.0812,26.7025
2014,MOLLAKASIM- (VAN) [South West  1.1 km],3.8,38.669,43.1828
2014,HACILAR-KARLIOVA (BINGOL) [West 0.7 km],3.7,39.099,40.8133
2014,AKDENIZ,4.7,35.4117,27.0363
2014,DEGIRMENOZU- (VAN) [North West  1.6 km],3.9,38.7762,43.528
2014,CITOREN- (VAN) [West 6.2 km],4.0,38.5975,43.1477
2014,--- (AKDENIZ),3.5,35.855,28.3608
2014,SAROS KORFEZI (EGE DENIZI),3.5,40.4205,26.123
2014,ISKENDERUN KORFEZI (AKDENIZ),4.6,36.7702,36.0077
2014,KARAAHMETLI- (MANISA) [South West  1.8 km],3.7,38.8502,27.163
2014,MIDILLI ADASI (EGE DENIZI),3.7,38.9203,26.0862
2014,VAN GOLU,3.8,38.6492,43.114
2014,KIBRIS-GAZIMAGUSA,3.7,35.1057,33.8955
2014,BOYALI-GORDES (MANISA) [North West  4.1 km],3.5,38.8497,28.0845
2014,KUSADASI KORFEZI (EGE DENIZI),3.7,37.8685,26.9452
2014,MUREFTE ACIKLARI-TEKIRDAG (MARMARA DENIZI),3.6,40.561,27.3342
2014,SAROS KORFEZI (EGE DENIZI),3.7,40.4083,26.1392
2014,SAROS KORFEZI (EGE DENIZI),4.3,40.4218,26.1343
2014,BASKOY-SELIM (KARS) [North West  4.2 km],4.0,40.5312,42.5158
2014,AKCIFT- (VAN) [North West  2.6 km],4.1,38.8508,43.5625
2014,AZERBAYCAN,3.7,41.065,44.169
2014,SAROS KORFEZI (EGE DENIZI),4.5,40.4123,26.0925
2014,SAROS KORFEZI (EGE DENIZI),4.9,40.4208,26.1515
2014,SAROS KORFEZI (EGE DENIZI),3.9,40.4162,26.0683
2014,SAROS KORFEZI (EGE DENIZI),3.7,40.393,26.1072
2014,SAROS KORFEZI (EGE DENIZI),3.9,40.38,26.1428
2014,SAROS KORFEZI (EGE DENIZI),3.5,40.4322,26.2612
2014,SAROS KORFEZI (EGE DENIZI),3.8,40.405,26.1872
2014,SAROS KORFEZI (EGE DENIZI),4.2,40.4278,26.1382
2014,SAROS KORFEZI (EGE DENIZI),4.2,40.395,26.1485
2014,SAROS KORFEZI (EGE DENIZI),3.6,40.4305,26.25
2014,SAROS KORFEZI (EGE DENIZI),4.1,40.3377,26.2567
2014,SAROS KORFEZI (EGE DENIZI),4.0,40.4208,26.1673
2014,SAROS KORFEZI (EGE DENIZI),5.1,40.427,26.2398
2014,TURKIYE-IRAN SINIR BOLGESI,3.5,38.3895,44.7008
2014,EGE DENIZI,3.7,37.3748,26.9803
2014,CAMLIKOY-KAS (ANTALYA) [North East  1.5 km],3.8,36.4538,29.4992
2014,RODOS ADASI (AKDENIZ),3.6,36.059,27.8597
2014,ILIPINAR-KARLIOVA (BINGOL) [South West  1.9 km],3.9,39.3635,40.9225
2014,SOFUKOY-SARKOY (TEKIRDAG) [North East  2.8 km],3.6,40.67,27.0418
2014,AKDENIZ,3.8,35.9653,31.294
2014,RODOS ADASI (AKDENIZ),3.7,36.0482,27.8577
2014,BODRUM (MUGLA) [East 3.8 km],3.7,37.0292,27.4733
2014,AKDENIZ,4.2,36.0783,31.0567
2014,AKDENIZ,4.1,36.3237,28.8667
2014,HAKBILIR-KEMAH (ERZINCAN) [North West  5.1 km],3.6,39.7185,38.8595
2014,KUSADASI KORFEZI (EGE DENIZI),3.7,38.0152,27.0292
2014,BODRUM (MUGLA) [East 3.3 km],4.0,37.0317,27.4678
2014,KUSADASI KORFEZI (EGE DENIZI),3.8,38.0348,27.0413
2014,SENYURT-ULAS (SIVAS) [North East  3.3 km],4.2,39.473,37.3525
2014,VAN GOLU,3.7,38.6465,43.113
2014,MARIFET-KOPRUKOY (ERZURUM) [West 2.7 km],3.7,39.8412,41.794
2014,GAZIPASA ACIKLARI-ANTALYA (AKDENIZ),4.4,36.0763,32.101
2014,YEDIPINAR-SIVRICE (ELAZIG) [North East  2.1 km],3.8,38.4345,39.211
2014,DEGIRMENDUZU-GELIBOLU (CANAKKALE) [North West  5.6 km],3.5,40.4493,26.4617
2014,DEGIRMENDUZU-GELIBOLU (CANAKKALE) [North West  6.4 km],3.5,40.4563,26.4577
2014,AKDENIZ,3.9,35.5472,31.5863
2014,OTMANLAR-KOYCEGIZ (MUGLA) [North West  4.5 km],3.9,37.0693,28.8837
2014,CUBUKLU-SEMDINLI (HAKKARI) [  2.34 km],3.6,37.2782,44.4687
2014,AGILKOY-EGIRDIR (ISPARTA) [West 1.9 km],3.7,37.8142,30.882
2014,BODRUM (MUGLA) [South East  3.3 km],3.4,37.0227,27.4652
2014,ANTALYA KORFEZI (AKDENIZ),4.7,36.3317,31.3643
2014,IRAK,3.9,35.6892,44.9687
2014,AYAS- (CORUM) [North 1.5 km],3.5,40.6903,34.8562
2014,AYAS- (CORUM) [North West  1.1 km],3.5,40.6867,34.853
2014,GIRIT ADASI (AKDENIZ),3.2,35.0568,26.4427
2014,BODRUM (MUGLA) [South East  4.1 km],3.5,37.0277,27.476
2014,KUPELER- (BALIKESIR) [East 0.5 km],3.5,39.5948,27.7518
2014,BENTKOY-PERVARI (SIIRT) [North 3.7 km],3.5,37.9688,42.7408
2014,AKDENIZ,4.0,35.9358,31.6085
2014,BODRUM (MUGLA) [South East  1.2 km],3.7,37.024,27.4335
2014,SISAM ADASI (EGE DENIZI),3.5,37.7203,26.8345
2014,SUGELDI-CATAK (VAN) [South West  2.3 km],4.3,37.8605,42.9817
2014,GOKOVA KORFEZI (AKDENIZ),3.5,36.9103,27.9128
2014,MOLLAKASIM- (VAN) [South West  6.8 km],3.5,38.6277,43.1433
2014,AKDENIZ,3.6,35.3747,27.5472
2014,AKDENIZ,3.5,35.7633,27.46
2014,AKDENIZ,3.6,35.3123,27.0983
2014,AKDENIZ,3.9,35.3165,27.8643
2014,TEKEDERESI-PUTURGE (MALATYA) [North West  2.6 km],4.0,38.1415,38.596
2014,AKDENIZ,4.0,36.5072,28.0345
2014,SIRINKOY-ULA (MUGLA) [South West  4.5 km],3.5,36.9855,28.3687
2014,VAN GOLU,3.5,38.7257,43.069
2014,AKDENIZ,3.7,35.6302,26.4942
2014,ERMISLER- (VAN) [North East  1.6 km],3.7,38.872,43.5245
2014,COLPAN- (VAN) [South 3.7 km],3.8,38.8755,43.5508
2014,ERMISLER- (VAN) [North East  2.5 km],3.9,38.88,43.5302
2014,GECITLI- (HAKKARI) [South West  1.7 km],3.8,37.5757,43.5563
2014,AKCABUDAK-LICE (DIYARBAKIR) [North East  0.5 km],3.7,38.5728,40.6875
2014,GOLYAKA-ILGIN (KONYA) [  2.41 km],3.4,38.4833,31.8385
2014,GURCISTAN,3.5,41.5225,43.6435
2014,GOKOVA KORFEZI (AKDENIZ),3.5,37.0145,28.1933
2014,AKDENIZ,4.2,35.9645,31.2958
2014,AGARTI- (VAN) [South West  1.6 km],4.2,38.6927,43.1997
2014,OTLAKBASI-MURADIYE (VAN) [North 1.2 km],3.4,38.852,43.7022
2014,TURKGOZU-POSOF (ARDAHAN) [  29.66 km],3.5,41.7345,43.1117
2014,DAMLAPINAR-KARATAS (ADANA) [East 3.0 km],3.5,36.776,35.1588
2014,YASSIOREN-KARATAS (ADANA) [North West  4.0 km],3.9,36.7573,35.1748
2014,KIRGIL-EMET (KUTAHYA) [  1.13 km],3.5,39.2742,29.2982
2014,KARAAGAC-ALTINTAS (KUTAHYA) [East 1.6 km],3.7,39.0298,30.0478
2014,KARAAGAC-ALTINTAS (KUTAHYA) [South West  1.6 km],3.6,39.0208,30.0133
2014,AKDENIZ,3.9,35.5825,27.0998
2014,KUZGUN-ANDIRIN (KAHRAMANMARAS) [South 1.9 km],4.4,37.4095,36.3998
2014,KESLIK- (AMASYA) [South West  0.9 km],3.8,40.5718,35.9887
2014,AKDENIZ,3.6,35.1315,30.146
2014,ISKENDERUN KORFEZI (AKDENIZ),4.4,36.7218,36.0273
2014,AVSAR-KARGI (CORUM) [East 3.1 km],3.4,41.106,34.472
2014,AKDENIZ,3.4,36.1553,27.0798
2014,KIZYUSUFLU-KADIRLI (OSMANIYE) [South West  3.1 km],3.6,37.3015,36.2037
2014,UNSELI-MURADIYE (VAN) [South 3.6 km],3.6,38.9505,43.5808
2014,KARABURUN-ARNAVUTKOY (ISTANBUL) [North West  5.7 km],3.8,41.3713,28.6228
2014,AKDENIZ,3.5,36.026,29.0667
2014,AKDENIZ,3.8,35.7023,31.686
2014,AKDENIZ,3.5,36.1455,27.1413
2014,SURIYE,3.8,36.5848,42.2495
2014,VAN GOLU,3.7,38.6478,43.071
2014,SURIYE,4.3,35.2843,40.0162
2014,KIZILCUBUK-KARLIOVA (BINGOL) [South West  3.5 km],3.6,39.3718,40.8522
2014,GUNLUCE-ODEMIS (IZMIR) [North West  1.0 km],3.6,38.2778,27.9448
2014,DALYAN-EZINE (CANAKKALE) [North West  2.7 km],4.0,39.7833,26.1328
2014,SAZOBA-AKHISAR (MANISA) [North East  3.6 km],3.3,38.8145,27.8252
2014,DALYAN-EZINE (CANAKKALE) [North West  3.3 km],3.5,39.7862,26.129
2014,SAZOBA-AKHISAR (MANISA) [  2.36 km],3.7,38.8082,27.8137
2014,KIZYUSUFLU-KADIRLI (OSMANIYE) [South West  2.7 km],4.4,37.3065,36.2035
2014,YESILDERE-BIGADIC (BALIKESIR) [South West  1.4 km],4.1,39.4637,27.9588
2014,AKDENIZ,3.5,35.701,32.0057
2014,ANTALYA KORFEZI (AKDENIZ),3.5,36.3645,31.4448
2014,DALYAN-EZINE (CANAKKALE) [North West  3.4 km],3.8,39.7792,26.1185
2014,DALYAN-EZINE (CANAKKALE) [North West  3.1 km],3.9,39.7853,26.1312
2014,KOZDERE-ZILE (TOKAT) [South East  3.0 km],3.7,40.0812,35.7168
2014,SINDI-DATCA (MUGLA) [North 3.9 km],3.6,36.724,27.5255
2013,GIRIT ADASI (AKDENIZ),3.3,35.3903,26.2267
2013,KUYUCAK- (ADIYAMAN) [South West  0.4 km],3.3,37.8592,38.3425
2013,ERMISLER- (VAN) [East 2.9 km],4.0,38.8657,43.5413
2013,AKDENIZ,4.3,35.7585,31.3815
2013,AKDENIZ,5.5,35.9722,31.271
2013,URUNDU-SERIK (ANTALYA) [North West  1.1 km],4.6,36.9662,31.0962
2013,AKDENIZ,3.6,36.2202,27.0078
2013,ERMISLER- (VAN) [East 2.2 km],3.9,38.8678,43.545
2013,KAYALAR-MADEN (ELAZIG) [North 1.1 km],3.8,38.4795,39.6412
2013,ESKIKARADONA- (CORUM) [North East  0.9 km],3.8,40.4625,34.6425
2013,KARAHAN-MURADIYE (VAN) [South West  4.2 km],3.9,38.9383,43.6143
2013,YUSUFOGLAN-YILDIZELI (SIVAS) [North East  7.6 km],3.5,40.1807,36.9672
2013,ANTALYA KORFEZI (AKDENIZ),5.0,36.6108,31.2355
2013,AKDENIZ,4.1,35.0807,30.6195
2013,AGACYOLU- (BINGOL) [North East  3.2 km],3.6,38.9872,40.5538
2013,AKDENIZ,4.0,36.1367,31.1635
2013,CAKIRSAZ-ALTINTAS (KUTAHYA) [North East  1.9 km],3.5,39.089,30.2083
2013,AKDENIZ,4.2,35.5858,27.0313
2013,KARATEKE-HONAZ (DENIZLI) [South 4.3 km],3.5,37.7195,29.2132
2013,SUREK-SIVRICE (ELAZIG) [North West  2.8 km],3.8,38.4692,39.3675
2013,MARMARA DENIZI,3.8,40.8283,27.9187
2013,MARMARA EREGLISI ACIKLARI-TEKIRDAG (MARMARA DENIZI),4.6,40.8455,27.9187
2013,KARATAS- (DENIZLI) [  3.98 km],3.5,37.7033,29.2112
2013,ULUMESCIT- (BOLU) [North East  0.6 km],3.6,40.7923,31.8783
2013,ULUMESCIT- (BOLU) [North East  0.4 km],4.6,40.7848,31.8763
2013,AKDENIZ,3.7,35.2175,27.6998
2013,IKIZCE-KAS (ANTALYA) [North West  4.7 km],3.9,36.359,29.4498
2013,AKDENIZ,3.9,35.4972,31.9745
2013,MENTESE-HONAZ (DENIZLI) [South West  7.3 km],3.5,37.6862,29.2615
2013,ALAKOY- (VAN) [West 1.9 km],4.6,38.6775,43.2205
2013,KOBAKLAR-GORDES (MANISA) [West 3.5 km],3.6,39.0903,28.3455
2013,AGARTI- (VAN) [North 1.9 km],3.7,38.7205,43.214
2013,YUKARIDEREKOY-SERDIVAN (SAKARYA) [South East  0.3 km],3.5,40.7615,30.2658
2013,TURKIYE-IRAN SINIR BOLGESI,3.8,38.4513,44.6303
2013,DAGLICA-AFSIN (KAHRAMANMARAS) [North 0.6 km],3.5,38.5147,36.7787
2013,BOGRUPEK-BASKALE (VAN) [South East  24.6 km],3.8,38.2685,44.7148
2013,DELICEGUNEY-HARMANCIK (BURSA) [North West  4.0 km],3.5,39.674,28.9708
2013,DURMUSSOFULAR-KADIRLI (OSMANIYE) [North West  1.7 km],3.9,37.396,36.2358
2013,AKDENIZ,3.7,35.1835,31.5612
2013,CUMALI-DATCA (MUGLA) [South East  1.9 km],3.8,36.6787,27.4748
2013,CADIRKAYA-YESILHISAR (KAYSERI) [  3.99 km],3.5,38.1315,35.2067
2013,ATMACA- (VAN) [  2.2 km],4.3,38.7113,43.2408
2013,GOKOVA KORFEZI (AKDENIZ),3.7,36.9095,27.5645
